archivo,parte_cuerpo,label_1,score_1,label_2,score_2,label_3,score_3,label_4,score_4,label_5,score_5
afb01eec01_left_hand.png,mano,mancha de sangre,0.10652122646570206,escena del crimen,0.07997343689203262,mano abierta,0.055530648678541183,cuerpo espectral,0.05112689733505249,huella forense,0.043205346912145615
5607e0135a_fallback.png,indeterminado,intimidad interrumpida,0.05229497700929642,acción ritual,0.029881125316023827,escena del crimen,0.029790643602609634,cuerpo cubierto de barro,0.0250482726842165,cuerpo precarizado,0.02489965595304966
67978712b3_torso.png,torso,mano abierta,0.1232384666800499,escena del crimen,0.11399085819721222,acción ritual,0.08142691105604172,exposición,0.059058211743831635,mano que agarra,0.028963692486286163
dd7eda8e67_left_foot.png,pie,acción ritual,0.34107697010040283,mancha de sangre,0.11301673948764801,agotamiento,0.06793933361768723,textil y carne,0.0332491397857666,acto de carga,0.02608376555144787
70b98ad922_right_hand.png,mano,cuerpo cubierto,0.11379337310791016,cuerpo víctima,0.0862671360373497,cuerpo anónimo,0.038853470236063004,cuerpo fragmentado,0.03699004650115967,cuerpo cosificado,0.036176200956106186
17d790edce_torso.png,torso,cuerpo en la ciudad,0.06574653834104538,cuerpo anónimo,0.05908811464905739,tensión,0.04716741293668747,exposición,0.046334054321050644,cuerpo en la calle,0.03461223840713501
03d2073a7d_left_hand.png,mano,vulnerabilidad desnuda,0.07680048048496246,cuerpo precarizado,0.03930186107754707,cuerpo contaminado,0.037953931838274,cuerpo oculto,0.03617585077881813,cuerpo cubierto,0.030904391780495644
586b405af2_torso.png,torso,exposición,0.11214951425790787,tensión,0.06749135255813599,cuerpo anónimo,0.045007579028606415,cuerpo víctima,0.03526397794485092,mano en tensión,0.030058810487389565
6ed8d79736_head.png,cabeza,cuerpo cubierto de barro,0.06311435997486115,acción ritual,0.060703083872795105,mano abierta,0.06027723848819733,cuerpo precarizado,0.03438950702548027,huella forense,0.034256089478731155
cef1b28355_torso.png,torso,escena del crimen,0.08291207998991013,acción ritual,0.0685584545135498,exposición,0.03376443684101105,mano abierta,0.03206450119614601,cuerpo anónimo,0.031326744705438614
f6a39b8814_right_foot.png,pie,textil y carne,0.062460239976644516,cuerpo fragmentado,0.062297359108924866,acción ritual,0.034921932965517044,cuerpo sin resistencia,0.033519841730594635,materiales precarios,0.02919161505997181
cc9f67e300_left_hand.png,mano,escena del crimen,0.07754040509462357,acción ritual,0.07514642924070358,cuerpo como archivo,0.0317765437066555,violencia,0.02544444426894188,cuerpo espectral,0.025151990354061127
4c0df83a30_right_hand.png,mano,escena del crimen,0.09746921807527542,violencia estructural,0.09517285972833633,violencia,0.09253333508968353,materialidad degradada,0.0626310184597969,materiales precarios,0.051506586372852325
9383020a0a_right_hand.png,mano,huella forense,0.503023624420166,acción ritual,0.04175311699509621,cuerpo cubierto de barro,0.03330487385392189,escena del crimen,0.02830011211335659,residuo orgánico,0.025266408920288086
9c72b4843b_fallback.png,indeterminado,mancha de sangre,0.4223605692386627,violencia,0.11309440433979034,violencia estructural,0.08832396566867828,escena del crimen,0.06425833702087402,huella forense,0.03400324285030365
ebda8ee6d6_right_hand.png,mano,cuerpo fragmentado,0.09281395375728607,cuerpo espectral,0.06713441014289856,cuerpo cubierto,0.056109167635440826,cuerpo víctima,0.04013216122984886,cuerpo cubierto de barro,0.03490874916315079
ebda8ee6d6_left_hand.png,mano,cuerpo espectral,0.09060388803482056,cuerpo cubierto de barro,0.08838190138339996,cuerpo fragmentado,0.08675514161586761,cuerpo cubierto,0.08352586627006531,cuerpo víctima,0.04631461203098297
f86bc97acd_right_foot.png,pie,cuerpo cubierto,0.10461204499006271,cuerpo anónimo,0.07599207758903503,cuerpo víctima,0.07101231068372726,cuerpo inmóvil,0.050380922853946686,cuerpo frágil,0.05020671710371971
17d790edce_left_hand.png,mano,cuerpo víctima,0.047296296805143356,cuerpo cubierto,0.045980025082826614,cuerpo en institución,0.038107000291347504,cuerpo fragmentado,0.03626616671681404,cuerpo anónimo,0.0277565848082304
29e717b5f8_fallback.png,indeterminado,silencio,0.19143687188625336,exposición,0.11120886355638504,cuerpo fragmentado,0.10787103325128555,residuo orgánico,0.03660346567630768,cuerpo cubierto de barro,0.03147025406360626
69b2602f28_fallback.png,indeterminado,cuerpo fragmentado,0.14346733689308167,materiales precarios,0.10565228760242462,materialidad degradada,0.045393966138362885,indiferencia,0.035218119621276855,cuerpo en galería,0.03179962933063507
25ce4b7ed6_right_foot.png,pie,cuerpo en descomposición,0.03514983505010605,cuerpo sin resistencia,0.032686226069927216,cuerpo como memoria,0.030948761850595474,cuerpo en espacio público,0.03056434541940689,acción ritual,0.029979581013321877
131f5af867_torso.png,torso,escena del crimen,0.11799588799476624,exposición,0.10508251935243607,acción ritual,0.042079392820596695,cuerpo en institución,0.03330443054437637,mano abierta,0.03284135460853577
28ca10e66c_left_foot.png,pie,cuerpo fragmentado,0.05184400826692581,cuerpo cubierto,0.05120190605521202,cuerpo víctima,0.04735962301492691,cuerpo espectral,0.041915588080883026,cuerpo anónimo,0.03002997301518917
d6ceb94b33_fallback.png,indeterminado,cuerpo cubierto de barro,0.1997123807668686,materiales precarios,0.13069559633731842,huella forense,0.08848704397678375,cuerpo fragmentado,0.05407990515232086,exposición,0.04148942232131958
b25a971ca0_head.png,cabeza,cuerpo cubierto,0.06670510023832321,cuerpo víctima,0.04441551864147186,cuerpo arrastrado,0.03674773871898651,cuerpo anónimo,0.03281397745013237,cuerpo fragmentado,0.030160540714859962
e0fc52cb38_fallback.png,indeterminado,silencio,0.13247713446617126,vulnerabilidad desnuda,0.0751160979270935,violencia estructural,0.05940121412277222,escena del crimen,0.05281912907958031,violencia,0.04527046158909798
b24ed8f496_torso.png,torso,cuerpo espectral,0.09271284192800522,cuerpo fragmentado,0.0673719197511673,materialidad degradada,0.04956487938761711,cuerpo invisible,0.04115653783082962,escena del crimen,0.03292733058333397
7c6c9e37e7_head.png,cabeza,identidad borrada,0.06752205640077591,violencia estructural,0.06259126961231232,acto de carga,0.04997135326266289,ausencia,0.043860744684934616,acto de desplazamiento,0.04353950545191765
0ad96cd56e_left_foot.png,pie,cuerpo invisible,0.039155177772045135,cuerpo sin resistencia,0.03194155916571617,escena del crimen,0.031767427921295166,cuerpo marginado,0.024940533563494682,cuerpo oculto,0.022660154849290848
d168c07638_left_foot.png,pie,escena del crimen,0.06426261365413666,mancha de sangre,0.05792713165283203,textil y carne,0.03690199926495552,vulnerabilidad desnuda,0.03267129138112068,cuerpo con basura,0.028943227604031563
28ca10e66c_head.png,cabeza,materialidad degradada,0.07379207015037537,cuerpo como memoria,0.0605386421084404,exposición,0.0514540895819664,distancia emocional,0.045828063040971756,violencia,0.03909570723772049
10519e4db0_left_foot.png,pie,escena del crimen,0.38377031683921814,mancha de sangre,0.2658998966217041,acción ritual,0.08679840713739395,huella forense,0.041490379720926285,pesadez,0.012446911074221134
35ea5fd842_right_foot.png,pie,cuerpo fragmentado,0.09701980650424957,residuo orgánico,0.056031789630651474,cuerpo espectral,0.05422734096646309,cuerpo cubierto,0.046488501131534576,materiales precarios,0.04452306777238846
b0bf03ac59_head.png,cabeza,escena del crimen,0.22562311589717865,acción ritual,0.08954064548015594,violencia estructural,0.056395720690488815,violencia,0.030423903837800026,huella forense,0.026295717805624008
16f9a41ed9_torso.png,torso,escena del crimen,0.08557308465242386,acción ritual,0.08250055462121964,huella forense,0.04870815575122833,violencia estructural,0.031207842752337456,dolor,0.030588530004024506
c9ba426115_left_hand.png,mano,cuerpo fragmentado,0.06361662596464157,cuerpo espectral,0.054632365703582764,escena del crimen,0.047808509320020676,huella forense,0.031169695779681206,cuerpo desplazado en el espacio,0.028966369107365608
04fa92964b_head.png,cabeza,mano abierta,0.04339897632598877,cuerpo espectral,0.03146788477897644,acción ritual,0.030282752588391304,escena del crimen,0.02808094397187233,cuerpo marginado,0.025356197729706764
7a0c9e2ca2_left_hand.png,mano,acción ritual,0.1481916904449463,cuerpo invisible,0.05189075320959091,cuerpo espectral,0.04133984073996544,escena del crimen,0.03780151158571243,vulnerabilidad desnuda,0.03659902140498161
d168c07638_torso.png,torso,acción ritual,0.5838492512702942,mancha de sangre,0.042815547436475754,mano abierta,0.029048798605799675,escena del crimen,0.020003005862236023,superficie manchada,0.01937955617904663
3d77c8d558_head.png,cabeza,violencia estructural,0.054640959948301315,textil y carne,0.042691975831985474,identidad borrada,0.0414348728954792,cuerpo sin resistencia,0.03097698651254177,cuerpo como residuo,0.029912691563367844
4436724517_right_hand.png,mano,intimidad interrumpida,0.05964379012584686,identidad borrada,0.05032358691096306,cuerpo cubierto de barro,0.04081777110695839,mano abierta,0.03972640633583069,ausencia,0.03951239585876465
1d6c9f8816_torso.png,torso,escena del crimen,0.27649179100990295,acción ritual,0.10334976017475128,huella forense,0.08264519274234772,cuerpo herido,0.040794286876916885,cuerpo oculto,0.022356921806931496
91b11a1078_fallback.png,indeterminado,violencia estructural,0.17060337960720062,inmovilidad,0.14737257361412048,violencia,0.07317964732646942,escena del crimen,0.06436413526535034,cuerpo fragmentado,0.053472016006708145
b25a971ca0_left_foot.png,pie,cuerpo cubierto,0.09451235085725784,cuerpo víctima,0.08631354570388794,cuerpo frágil,0.06201925873756409,cuerpo cosificado,0.04414623603224754,cuerpo anónimo,0.039993103593587875
8b9b5c8be4_torso.png,torso,cuerpo en galería,0.08234334737062454,cuerpo fragmentado,0.07129146158695221,exposición,0.04372229799628258,cuerpo oculto,0.02846594713628292,escena del crimen,0.026856906712055206
546dc7db38_fallback.png,indeterminado,cuerpo fragmentado,0.09642787277698517,materiales precarios,0.07903699576854706,materialidad degradada,0.07648205757141113,violencia estructural,0.06547050178050995,intimidad interrumpida,0.05206291005015373
bea3b90a2f_left_hand.png,mano,intimidad interrumpida,0.0971597284078598,residuo orgánico,0.057551730424165726,cuerpo precarizado,0.05234749987721443,cuerpo cubierto de barro,0.05048171430826187,cuerpo cubierto,0.02875675819814205
8d7233bd2f_left_hand.png,mano,mano abierta,0.08384693413972855,escena del crimen,0.06887109577655792,huella forense,0.06540900468826294,cuerpo cubierto,0.04541755095124245,acción ritual,0.040802281349897385
131f5af867_right_hand.png,mano,exposición,0.03724624961614609,textil y carne,0.03609458729624748,escena del crimen,0.03288174048066139,presencia desmembrada,0.028284965083003044,cuerpo cubierto,0.02329433150589466
f48d54e6a1_fallback.png,indeterminado,cuerpo fragmentado,0.22613884508609772,materiales precarios,0.22202818095684052,identidad borrada,0.050919175148010254,materialidad degradada,0.03205429017543793,intimidad interrumpida,0.028296388685703278
70bc4182e7_fallback.png,indeterminado,cuerpo fragmentado,0.14226418733596802,huella forense,0.05534268170595169,cuerpo cubierto de barro,0.03714199736714363,silencio,0.03310087323188782,residuo orgánico,0.03273496404290199
e06dfb5014_torso.png,torso,cuerpo colapsado,0.042381878942251205,cuerpo arrastrado,0.04147392138838768,cuerpo agotado,0.031693316996097565,cuerpo excluido,0.03083503246307373,cuerpo espectral,0.026937095448374748
62a311ad67_left_hand.png,mano,acción ritual,0.064247727394104,cuerpo cubierto,0.05602450668811798,escena del crimen,0.0534345917403698,cuerpo fragmentado,0.04195649176836014,mano abierta,0.04147765412926674
3ec303c6cb_right_foot.png,pie,cuerpo espectral,0.05205573886632919,cuerpo en institución,0.036182794719934464,cuerpo fuera de lugar,0.032351747155189514,cuerpo precarizado,0.03133958950638771,cuerpo cubierto,0.03056226670742035
423ea6cce0_right_hand.png,mano,huella forense,0.1498623490333557,cuerpo cubierto,0.08859984576702118,cuerpo víctima,0.07883810997009277,cuerpo anónimo,0.050755225121974945,cuerpo inmóvil,0.03336159884929657
3ec303c6cb_torso.png,torso,escena del crimen,0.13615991175174713,acción ritual,0.11935780197381973,exposición,0.03215702250599861,cuerpo espectral,0.03031562641263008,mano abierta,0.024010468274354935
4455061284_left_foot.png,pie,cuerpo en institución,0.15096426010131836,materialidad degradada,0.05890437588095665,cuerpo en galería,0.044580116868019104,cuerpo fragmentado,0.03509613871574402,materiales precarios,0.03125453367829323
0b4b383fe5_right_hand.png,mano,cuerpo víctima,0.04980718716979027,cuerpo cubierto,0.04373208060860634,cuerpo frágil,0.03155586123466492,cuerpo invisible,0.026833215728402138,vulnerabilidad desnuda,0.025031255558133125
bc60e4f539_head.png,cabeza,acción ritual,0.2546635568141937,mano abierta,0.16262228786945343,silencio,0.038627948611974716,mano que agarra,0.03650948032736778,tensión,0.0312994122505188
e3b623a6ed_right_foot.png,pie,escena del crimen,0.3240398168563843,mancha de sangre,0.2967097759246826,acción ritual,0.10800322145223618,huella forense,0.0665520578622818,cuerpo oculto,0.012793906964361668
626b6da236_right_hand.png,mano,acción ritual,0.11442478001117706,violencia estructural,0.10984349250793457,escena del crimen,0.05972098559141159,violencia,0.05968590825796127,mano abierta,0.0493006706237793
12dbb4c844_left_foot.png,pie,escena del crimen,0.1365537792444229,dolor,0.09574683010578156,gesto violento,0.031833551824092865,indiferencia,0.025785643607378006,mano abierta,0.023638147860765457
28ca10e66c_right_foot.png,pie,cuerpo espectral,0.08779755234718323,vulnerabilidad desnuda,0.05247883498668671,cuerpo fragmentado,0.038027018308639526,cuerpo cubierto,0.03258099779486656,cuerpo víctima,0.029089059680700302
a27552e899_fallback.png,indeterminado,cuerpo espectral,0.24209803342819214,cuerpo fragmentado,0.12474386394023895,silencio,0.05663103982806206,huella forense,0.053999800235033035,escena del crimen,0.028506632894277573
1952de0d4d_left_foot.png,pie,cuerpo víctima,0.0602414608001709,cuerpo arrastrado,0.05144044756889343,cuerpo cubierto,0.04818705469369888,cuerpo anónimo,0.03670012578368187,cuerpo agotado,0.03476089984178543
1a8612fda2_right_foot.png,pie,escena del crimen,0.1488671600818634,acción ritual,0.1324039250612259,vulnerabilidad desnuda,0.07798277586698532,agotamiento,0.03342393785715103,cuerpo en descomposición,0.03229983523488045
1c521a1825_right_hand.png,mano,identidad borrada,0.07439425587654114,huella forense,0.05390471592545509,cuerpo sin identidad,0.05089937895536423,exposición,0.03728511556982994,cuerpo en institución,0.036737605929374695
16f9a41ed9_right_foot.png,pie,cuerpo con basura,0.232044979929924,escena del crimen,0.034843362867832184,huella forense,0.0322139672935009,acción ritual,0.029526876285672188,materiales precarios,0.027875514701008797
04fa92964b_left_hand.png,mano,dolor,0.15475161373615265,gesto violento,0.047856129705905914,cuerpo espectral,0.04690670222043991,cuerpo colapsado,0.03362734988331795,indiferencia,0.028116967529058456
dc136c1e5a_head.png,cabeza,escena del crimen,0.05413176491856575,mano abierta,0.05343135818839073,acto de desplazamiento,0.033580802381038666,violencia estructural,0.033074814826250076,residuo orgánico,0.027432017028331757
77b3c8de71_left_hand.png,mano,cuerpo como archivo,0.07137762755155563,cuerpo como memoria,0.03881222754716873,cuerpo víctima,0.02958022430539131,cuerpo marginado,0.027641676366329193,cuerpo invisible,0.022718822583556175
8416f92684_left_foot.png,pie,mancha de sangre,0.6119866967201233,escena del crimen,0.20457974076271057,violencia,0.02476164698600769,acción ritual,0.013783666305243969,cuerpo herido,0.012553451582789421
e08fde6a13_left_foot.png,pie,inmovilidad,0.07096733897924423,cuerpo en la calle,0.06087550148367882,tensión,0.04451139643788338,cuerpo cubierto,0.026333725079894066,pesadez,0.025845034047961235
b25a971ca0_right_foot.png,pie,cuerpo invisible,0.07391604781150818,cuerpo cubierto,0.047037336975336075,cuerpo víctima,0.033606067299842834,cuerpo agotado,0.03355642780661583,cuerpo fragmentado,0.03230816498398781
d34a8d2641_head.png,cabeza,violencia,0.21479825675487518,violencia estructural,0.11714229732751846,escena del crimen,0.08540353178977966,huella forense,0.04624466225504875,dolor,0.04078859090805054
708369b542_torso.png,torso,exposición,0.037523552775382996,huella forense,0.036021821200847626,pesadez,0.03338082507252693,cuerpo como archivo,0.028099339455366135,tensión,0.024648571386933327
37844368a5_fallback.png,indeterminado,silencio,0.14338810741901398,escena del crimen,0.07627306133508682,cuerpo fragmentado,0.06292375177145004,huella forense,0.04988323152065277,cuerpo en galería,0.046810220927000046
edef72207e_head.png,cabeza,vulnerabilidad desnuda,0.13284353911876678,cuerpo sin identidad,0.10145197063684464,violencia estructural,0.0644373670220375,cuerpo fragmentado,0.050613466650247574,textil y carne,0.040312111377716064
759c961b97_torso.png,torso,exposición,0.04766509681940079,tensión,0.03879094123840332,huella forense,0.03258012607693672,superficie manchada,0.03108745999634266,textil y carne,0.031059661880135536
0a378bcf77_fallback.png,indeterminado,escena del crimen,0.14020892977714539,textil y carne,0.1339867115020752,cuerpo en galería,0.0960325375199318,exposición,0.08820916712284088,vulnerabilidad desnuda,0.06411022692918777
8f69c7199b_right_hand.png,mano,materiales precarios,0.03389592096209526,vulnerabilidad desnuda,0.03370001167058945,identidad borrada,0.03286414593458176,cuerpo sin identidad,0.029041144996881485,cuerpo fragmentado,0.025730010122060776
3e8350878f_left_hand.png,mano,indiferencia,0.04319405183196068,cuerpo espectral,0.026289520785212517,escena del crimen,0.025724006816744804,cuerpo víctima,0.02531968615949154,cuerpo frágil,0.024213498458266258
